Station,mean_psal,lat,lon
0426,7.222127586206897,63.7835,21.4793
0427,5.824551785714285,56.9793,19.5807
0427,5.824551785714285,63.74,22.5525
0427,5.824551785714285,64.9335,22.3458
0428,5.905311538461539,57.0078,19.3552
0428,5.905311538461539,60.0545,24.4673
0428,5.905311538461539,65.3835,23.4625
0429,6.810418333333334,57.4693,20.2633
0429,6.810418333333334,55.756,15.1862
0429,6.810418333333334,59.856,23.2632
0429,6.810418333333334,65.2335,23.5625
0430,5.6253079999999995,57.715,19.8545
0430,5.6253079999999995,59.9203,23.3322
0430,5.6253079999999995,65.0003,23.246
0431,6.947627142857143,57.9995,19.9017
0431,6.947627142857143,55.8003,15.2708
0431,6.947627142857143,60.022,23.4745
0431,6.947627142857143,64.8002,23.4793
0432,4.527839130434782,57.9995,19.9017
0432,4.527839130434782,59.9685,23.4028
0432,4.527839130434782,64.7337,23.8128
0433,5.766009230769231,58.1832,20.0537
0433,5.766009230769231,59.8052,21.3418
0433,5.766009230769231,64.3018,22.3428
0434,6.823466037735849,58.3493,20.1472
0434,6.823466037735849,55.7652,15.4427
0434,6.823466037735849,65.1338,24.5962
0434,6.823466037735849,63.5168,21.513
0435,8.24568,58.4423,20.3358
0435,8.24568,65.3497,25.2162
0436,7.724290384615385,58.7673,20.3318
0436,7.724290384615385,55.749,15.8263
0436,7.724290384615385,65.3837,24.8962
0436,7.724290384615385,62.6002,20.8295
0437,6.862824489795918,58.9972,20.1618
0437,6.862824489795918,63.231,22.0223
0437,6.862824489795918,62.6002,20.2627
0438,7.20495,58.781,19.1023
0438,7.20495,55.5143,16.2622
0438,7.20495,61.5052,21.378
0438,7.20495,62.5863,19.9683
0439,7.370784210526316,58.0035,18.007
0439,7.370784210526316,61.5503,21.4548
0439,7.370784210526316,61.9837,19.1635
0440,6.971954545454546,57.1175,17.6683
0440,6.971954545454546,61.5785,21.3165
0440,6.971954545454546,61.9837,20.0628
0441,7.1142861538461535,55.9582,19.0465
0441,7.1142861538461535,55.8448,16.4157
0441,7.1142861538461535,61.4245,21.4273
0441,7.1142861538461535,61.767,20.5305
0442,6.926981818181818,55.6337,18.5988
0442,6.926981818181818,61.5263,21.5003
0442,6.926981818181818,61.083,19.5802
0443,6.475883783783783,55.5505,18.3985
0443,6.475883783783783,55.8293,15.948
0443,6.475883783783783,61.6015,21.5567
0443,6.475883783783783,61.0835,20.5965
0444,7.727166666666666,55.5505,18.3985
0444,7.727166666666666,61.6122,21.4657
0444,7.727166666666666,60.767,20.846800000000002
0445,8.611115384615385,55.327,18.2342
0445,8.611115384615385,55.8012,15.8455
0445,8.611115384615385,61.66,21.4048
0446,8.103789743589743,55.288,17.5957
0446,8.103789743589743,56.696,17.0268
0446,8.103789743589743,61.6687,21.4768
0446,8.103789743589743,60.3335,21.1135
0447,8.109743243243242,55.2533,17.3565
0447,8.109743243243242,61.701,21.3423
0447,8.109743243243242,60.0583,21.1983
0448,7.356009090909091,55.2503,15.9853
0448,7.356009090909091,56.9305,17.1952
0448,7.356009090909091,61.726,21.4417
0448,7.356009090909091,59.8153,21.3367
0449,9.26577962962963,55.2503,15.9853
0449,9.26577962962963,61.7927,21.2902
0449,9.26577962962963,59.4835,22.8968
0450,9.099992592592592,55.2498,15.9843
0450,9.099992592592592,57.0972,17.2842
0450,9.099992592592592,59.7737,23.2617
0450,9.099992592592592,59.7768,23.2628
0451,7.076623684210526,55.2827,16.5063
0451,7.076623684210526,60.1875,25.364
0451,7.076623684210526,59.6905,23.2573
0452,8.137902040816327,55.0002,14.0862
0452,8.137902040816327,57.3187,17.4515
0452,8.137902040816327,64.673,24.3732
0452,8.137902040816327,59.5835,23.297
0453,7.6932,64.663,24.3937
0453,7.6932,59.3337,23.2635
0454,6.997270454545455,57.435,17.5358
0454,6.997270454545455,60.1807,25.6398
0454,6.997270454545455,59.582,23.6272
0455,5.867672,65.2505,25.1628
0455,5.867672,59.7002,24.0302
0456,7.4324,57.622,17.1388
0456,7.4324,60.7867,21.203
0456,7.4324,59.8668,23.9802
0457,6.9085222222222225,61.0257,21.2875
0457,6.9085222222222225,59.7052,24.6823
0458,7.631164444444445,57.0782,17.8867
0458,7.631164444444445,60.9803,21.356
0458,7.631164444444445,59.8465,24.8385
0459,6.683873076923077,60.7842,21.3145
0459,6.683873076923077,59.9168,25.0305
0460,6.483891304347826,60.751,21.4168
0460,6.483891304347826,59.9168,25.5972
0461,6.901881081081081,56.9817,17.9508
0461,6.901881081081081,60.7935,21.3605
0461,6.901881081081081,59.8385,25.8572
0462,6.2126,60.8095,21.3793
0462,6.2126,60.0672,26.346800000000002
0463,5.984842307692308,57.1678,18.8493
0463,5.984842307692308,65.6193,24.3477
0463,5.984842307692308,60.25,27.247
0464,6.9602514285714285,57.2187,19.0842
0464,6.9602514285714285,60.2557,21.9533
0464,6.9602514285714285,60.2032,26.1932
0466,7.648192857142857,56.0253,19.222
0466,7.648192857142857,65.7203,24.203
0466,7.648192857142857,59.965,25.2345
0467,6.2758,65.7578,24.2708
0467,6.2758,60.067,24.9805
0468,8.476666666666667,60.0102,24.1312
0468,8.476666666666667,57.9982,19.8788
0469,8.391875,56.1442,19.9035
0469,8.391875,60.3772,26.3637
0469,8.391875,57.0747,19.901
0470,9.880625,60.3638,26.33
0470,9.880625,57.3122,20.0762
0471,8.6659375,56.1133,19.4965
0471,8.6659375,59.8935,22.7667
0471,8.6659375,57.3122,20.0765
0472,8.294285714285714,54.7952,13.0593
0472,8.294285714285714,60.362,27.1087
0472,8.294285714285714,56.6338,19.5848
0473,8.362526315789474,54.8598,13.277
0473,8.362526315789474,56.198,19.4292
0473,8.362526315789474,60.3888,27.289
0473,8.362526315789474,55.5553,18.4002
0474,9.545214285714286,54.9252,13.5005
0474,9.545214285714286,60.437,27.1335
0474,9.545214285714286,55.25,15.9842
0475,9.402585365853659,54.9252,13.5005
0475,9.402585365853659,56.2943,19.499
0475,9.402585365853659,60.4772,27.3385
0475,9.402585365853659,55.383,15.334
0476,9.164357142857144,54.8012,13.9592
0476,9.164357142857144,60.0692,22.9677
0476,9.164357142857144,54.9712,14.0988
0477,8.529076923076923,54.8805,13.8607
0477,8.529076923076923,56.287,19.6728
0477,8.529076923076923,60.0297,22.7982
0477,8.529076923076923,55.0158,13.3008
0478,11.3,55.0252,13.6075
0478,11.3,60.0352,24.3213
0479,8.82421052631579,55.0688,13.8128
0479,8.82421052631579,56.36,19.8125
0479,8.82421052631579,60.0708,24.3627
0480,7.474444444444444,55.0632,13.9877
0480,7.474444444444444,64.3505,23.8462
0481,7.5756250000000005,55.0005,14.083
0481,7.5756250000000005,56.483,20.1003
0481,7.5756250000000005,64.218,23.6748
0482,8.100625,55.0005,14.083
0482,8.100625,59.7737,23.2617
0483,8.249130434782609,55.17,14.2508
0483,8.249130434782609,56.5128,20.2045
0483,8.249130434782609,60.1962,25.1985
0484,8.01142857142857,55.4053,14.5368
0484,8.01142857142857,60.195,25.0838
0485,8.732,55.4672,14.7172
0485,8.732,56.4525,20.0722
0485,8.732,60.3158,21.953
0486,6.383333333333333,55.3833,15.3335
0486,6.383333333333333,61.128,21.3708
0487,9.142,55.2502,15.983
0487,9.142,56.441,19.7895
0487,9.142,61.1505,21.2463
0488,5.68,55.2502,15.983
0488,5.68,60.0807,25.1223
0489,8.51741935483871,55.2502,15.983
0489,8.51741935483871,56.3778,19.6347
0489,8.51741935483871,63.231,22.0223
0489,8.51741935483871,55.343,14.3483
0490,10.0567,55.2168,17.066
0490,10.0567,60.2978,25.7817
0490,10.0567,55.6173,14.8677
0491,7.1282,55.327,18.2337
0491,7.1282,57.786,19.5052
0491,7.1282,60.1807,25.6398
0491,7.1282,56.371,16.202
0492,7.657,55.5502,18.3978
0492,7.657,60.1875,25.364
0492,7.657,57.1172,17.6688
0493,8.127272727272727,55.8402,18.8648
0493,8.127272727272727,60.4932,27.1417
0493,8.127272727272727,58.017,17.9847
0494,7.153478260869565,56.3465,19.3783
0494,7.153478260869565,57.5833,19.168
0494,7.153478260869565,60.5143,27.1538
0494,7.153478260869565,58.9352,19.1613
0495,8.792727272727273,56.6333,19.5833
0495,8.792727272727273,60.1955,24.8485
0496,7.5808333333333335,57.0083,19.3545
0496,7.5808333333333335,57.4755,19.2743
0496,7.5808333333333335,60.3435,21.9558
0497,9.137916666666667,57.0717,19.8262
0497,9.137916666666667,57.3538,19.1722
0497,9.137916666666667,61.1273,21.4232
0498,12.82857142857143,57.3205,20.046
0498,12.82857142857143,61.2322,21.575
0499,7.959354838709677,57.3205,20.046
0499,7.959354838709677,57.34,19.1042
0499,7.959354838709677,60.2673,26.0415
0499,7.959354838709677,54.581,18.79
0500,7.439,57.3205,20.046
0500,7.439,60.2972,25.9163
0500,7.439,54.666,18.833
0501,8.194956521739131,57.3205,20.046
0501,8.194956521739131,55.7148,14.7285
0501,8.194956521739131,60.3907,26.1245
0501,8.194956521739131,55.35,19.066
0502,7.5690526315789475,57.3205,20.046
0502,7.5690526315789475,60.2382,25.9792
0502,7.5690526315789475,55.555,18.4
0503,9.780657142857143,57.3205,20.046
0503,9.780657142857143,55.685,14.4752
0503,9.780657142857143,60.3025,26.0667
0503,9.780657142857143,55.291,18
0504,8.143375,57.3658,20.331
0504,8.143375,60.403,26.9512
0504,8.143375,55.216,17.066
0505,7.6347499999999995,57.6173,20.1668
0505,7.6347499999999995,55.694,14.4155
0505,7.6347499999999995,60.435,26.8022
0505,7.6347499999999995,54.925,16.45
0506,9.493730769230769,57.9995,19.8992
0506,9.493730769230769,60.4483,26.964
0506,9.493730769230769,55.25,15.983
0507,8.2133125,58.4422,20.3348
0507,8.2133125,60.468,26.9038
0507,8.2133125,54.617,15.537
0508,8.884,58.5837,18.2352
0508,8.884,60.4795,26.9568
0508,8.884,54.066,14.25
0509,7.6102,58.5837,18.2352
0509,7.6102,60.1343,24.855
0509,7.6102,54.066,14.691
0510,7.281285714285715,58.5837,18.2352
0510,7.281285714285715,60.3122,22.0458
0510,7.281285714285715,54.256,15.533
0511,9.13147619047619,58.5837,18.2352
0511,9.13147619047619,60.3777,22.1023
0511,9.13147619047619,54.45,15.983
0512,8.2205,57.9998,17.9998
0512,8.2205,60.4395,22.0907
0512,8.2205,54.633,16.8
0513,7.9660714285714285,57.1142,17.6618
0513,7.9660714285714285,60.4873,21.969
0513,7.9660714285714285,54.833,17.535
0514,6.4975555555555555,56.8767,17.3897
0514,6.4975555555555555,60.1958,24.9938
0514,6.4975555555555555,54.875,18.083
0515,7.320333333333333,57.073,19.0242
0515,7.320333333333333,61.2282,21.447
0515,7.320333333333333,54.883,18.37
0516,9.007249999999999,56.9492,19.8825
0516,9.007249999999999,61.2515,21.5053
0516,9.007249999999999,54.833,19.333
0517,8.1435625,56.866,20.4527
0517,8.1435625,61.2813,21.4343
0517,8.1435625,54.651,19.293
0518,6.619818181818181,56.0828,19.1665
0518,6.619818181818181,60.2822,26.8935
0518,6.619818181818181,54.408,19.441
0519,7.191428571428571,55.5497,18.4048
0519,7.191428571428571,60.3753,26.8952
0519,7.191428571428571,54.5,19.113
0520,7.346153846153846,55.5497,18.4048
0520,7.346153846153846,60.406,26.4913
0521,4.796666666666667,55.3075,17.9297
0521,4.796666666666667,60.4472,26.6237
0522,5.7625,55.2158,17.0667
0522,5.7625,60.272,26.6302
0523,6.032500000000001,55.2588,16.6433
0523,6.032500000000001,60.0167,24.585
0525,9.002142857142857,55.25,15.9818
0525,9.002142857142857,60.1365,22.3535
0526,6.26,55.1598,15.6598
0526,6.26,60.3143,22.5058
0527,6.62,54.6113,14.0433
0527,6.62,60.3787,22.5992
0528,5.945714285714286,54.8792,13.8573
0528,5.945714285714286,63.453,21.4997
0529,3.975,54.9238,13.4985
0529,3.975,63.4002,21.1462
0530,6.691428571428571,54.9238,13.4985
0530,6.691428571428571,63.577,22.4035
0531,3.2,63.6492,22.4345
0532,3.1750000000000003,63.74,22.5525
0533,6.04,60.254,22.4273
0536,2.575,65.1338,24.5962
0537,3.1,63.74,22.5525
0538,3.23,63.8782,22.989
0539,3.245,63.9612,22.9282
0540,3.01,63.9023,23.1205
0541,3.22,63.9102,22.83
0542,5.5,60.2503,27.247
0544,6.45,60.0502,22.23
0545,3.4,63.4598,21.754
0546,3,63.9103,23.103
0547,3.36,63.4042,21.9897
0549,6.55,59.791,22.296
0550,3.1,63.919,22.9802
0553,8.295,54.7953,13.0597
0553,8.295,59.8868,22.45
0554,10.384,54.86,13.277
0554,10.384,60.3085,21.3965
0555,12.985555555555555,54.923,13.497
0555,12.985555555555555,60.1905,22.1682
0556,4.65,54.923,13.497
0556,4.65,60.3887,27.6552
0557,6.502,54.923,13.497
0557,6.502,60.434,27.3873
0558,12.04,55.0248,13.6055
0558,12.04,60.2252,21.7883
0559,11.176,55.068,13.81
0559,11.176,60.3002,21.7465
0560,8.507777777777777,55.063,13.9867
0560,8.507777777777777,62.523,21.0312
0562,9.577777777777778,54.9998,14.082
0562,9.577777777777778,65.6397,24.4937
0563,8.906666666666666,54.8808,13.8578
0563,8.906666666666666,62.3408,21.3243
0564,5.74375,54.8035,13.957
0564,5.74375,65.599,24.9148
0565,5.284,54.0842,14.1468
0565,5.284,65.651,24.8652
0566,8.21,54.612,14.0413
0566,8.21,62.735,21.1645
0567,6.0512500000000005,54.6332,14.282
0567,6.0512500000000005,63.3503,21.5295
0568,8.812222222222223,55.1667,14.25
0568,8.812222222222223,60.2092,22.0102
0569,8.411666666666667,55.4048,14.534
0569,8.411666666666667,61.982,21.3145
0570,8.229090909090909,55.4668,14.7168
0570,8.229090909090909,61.9912,21.2253
0571,10.02,55.3837,15.331
0571,10.02,62.2008,21.402
0572,9.321818181818182,55.1605,15.6608
0572,9.321818181818182,60.0102,24.1312
0573,11.40909090909091,55.25,15.9823
0573,11.40909090909091,65.732,24.323
0574,1.8725,55.25,15.9823
0574,1.8725,65.6077,24.5235
0575,5.016666666666667,55.25,15.9823
0575,5.016666666666667,65.6193,24.3477
0576,7.26,55.2168,17.066
0576,7.26,65.6832,24.2432
0577,6.486666666666666,55.3265,18.2513
0577,6.486666666666666,62.9852,21.033
0578,5.08,55.5493,18.4002
0578,5.08,63.067,20.7962
0579,7.371428571428571,55.5493,18.4002
0579,7.371428571428571,62.943,21.266
057a,5.925755714285714,59.45,24.7883
0580,9.19076923076923,56.6313,19.5825
0580,9.19076923076923,62.9745,21.1087
0581,11.945714285714287,57.0708,19.8302
0581,11.945714285714287,65.7203,24.203
0582,12.821428571428571,57.3195,20.0497
0582,12.821428571428571,65.7578,24.2708
0583,6.740769230769231,57.3195,20.0497
0583,6.740769230769231,65.1338,24.5962
0584,7.201666666666666,57.3195,20.0497
0584,7.201666666666666,63.231,22.0223
0585,5.833333333333333,57.3195,20.0497
0585,5.833333333333333,59.8555,23.2653
0586,6.6575,57.3195,20.0497
0586,6.6575,59.856,23.2632
0587,11.06,57.3195,20.0497
0587,11.06,59.9203,23.3322
0588,6.3677777777777775,57.6165,20.1665
0588,6.3677777777777775,60.022,23.4745
0589,9.426666666666666,57.9995,19.9
0589,9.426666666666666,59.9685,23.4028
0590,4.6433333333333335,57.9995,19.9
0590,4.6433333333333335,63.3337,22.3128
0591,7.683,58.4412,20.333
0591,7.683,59.7737,23.2617
0592,8.913333333333334,58.5848,18.2355
0592,8.913333333333334,60.0807,25.1223
0593,8.957142857142857,58.5848,18.2355
0593,8.957142857142857,60.3468,23.0425
0594,6.37,58.5848,18.2355
0594,6.37,60.3787,22.5992
0595,8.508,58.5848,18.2355
0595,8.508,60.1958,24.9938
0596,7.437647058823529,58.0002,17.9998
0596,7.437647058823529,60.4052,26.8725
0597,7.337136363636364,57.7167,17.3668
0597,7.337136363636364,63.275,21.1078
0597,7.337136363636364,59.8383,24.8383
0598,7.318,57.1158,17.6687
0598,7.318,59.8915,23.6825
0598,7.318,59.8467,24.838
0599,7.727818181818182,55.2505,15.9843
0599,7.727818181818182,60.4667,27.52
0599,7.727818181818182,59.4835,22.8968
0600,7.594285714285714,55.2505,15.9843
0600,7.594285714285714,59.8908,23.4463
0600,7.594285714285714,58.9355,19.1638
0601,8.147857142857143,55.2505,15.9843
0601,8.147857142857143,63.2937,21.3045
0601,8.147857142857143,58.0168,17.9845
0602,7.906318181818182,54.9243,13.501
0602,7.906318181818182,59.8947,23.6065
0602,7.906318181818182,57.1172,17.669
0603,7.3325,54.9243,13.501
0603,7.3325,59.9337,23.5772
0603,7.3325,56.3708,16.2022
0604,9.243846153846153,60.5492,27.7552
0604,9.243846153846153,55.6173,14.8673
0606,2.9,63.2282,21.6755
0607,5.866666666666667,59.9143,23.7515
0608,9.571083333333334,59.9515,23.813
0608,9.571083333333334,55.0158,13.301
0609,8.40723076923077,59.9457,23.9583
0609,8.40723076923077,54.9725,14.0982
0610,10.48775,60.2002,21.5382
0610,10.48775,55.383,15.3338
0611,9.17285,60.2557,21.9533
0611,9.17285,55.25,15.9845
0612,8.219916666666666,60.1168,21.6715
0612,8.219916666666666,55.554,18.3995
0613,8.31645,60.0943,21.3982
0613,8.31645,56.6333,19.5847
0614,9.346875,60.1807,25.6398
0614,9.346875,57.3122,20.0762
0615,8.408461538461538,60.1875,25.364
0615,8.408461538461538,57.3122,20.0762
0616,8.682608695652174,59.9377,21.658
0616,8.682608695652174,57.998,19.8788
0617,5.7,60.0545,24.4673
0618,5.463333333333333,60.0167,24.585
0619,5.25,62.9852,21.033
0620,3.36,63.4042,21.9897
0621,6,60.672,21.3188
0622,6.42,60.5952,21.0943
0623,6.45,60.4835,21.1965
0625,6.2,60.5915,21.4335
0628,6.171428571428572,60.3122,22.0458
0629,6.151666666666666,60.3777,22.1023
0632,7.4783,60.4873,21.969
0632,7.4783,54.581,18.79
0633,6.3828,65.6193,24.3477
0633,6.3828,54.666,18.833
0634,7.179857142857143,60.6095,21.8113
0634,7.179857142857143,54.883,18.37
0635,7.223125,60.54,21.7182
0635,7.223125,54.875,18.083
0636,7.199625,60.5917,21.7577
0636,7.199625,54.833,17.535
0637,7.273125,60.5757,21.7892
0637,7.273125,54.633,16.8
0638,6.674333333333333,63.74,22.5525
0638,6.674333333333333,54.066,14.25
0639,7.3524,60.4418,21.6715
0639,7.3524,54.066,14.691
0640,7.7278,64.663,24.3937
0640,7.7278,54.256,15.533
0641,7.215076923076923,60.4843,21.596800000000002
0641,7.215076923076923,54.45,15.983
0642,8.6284,64.673,24.3732
0642,8.6284,54.617,15.537
0643,7.405,65.5933,24.747
0643,7.405,54.925,16.45
0644,10.314307692307692,65.6397,24.4937
0644,10.314307692307692,55.216,16.04
0645,9.498307692307693,65.732,24.323
0645,9.498307692307693,55.216,17.066
0646,8.615583333333333,60.3602,22.3202
0646,8.615583333333333,55.291,18
0647,8.28076923076923,60.422,22.1742
0647,8.28076923076923,55.555,18.4
0648,8.086333333333332,60.7842,21.3145
0648,8.086333333333332,55.35,19.066
0649,8.854266666666666,60.8095,21.3793
0649,8.854266666666666,54.833,19.333
0650,8.297,60.3845,22.1978
0650,8.297,54.651,19.293
0651,7.100333333333333,65.7203,24.203
0651,7.100333333333333,54.408,19.441
0652,7.6125454545454545,65.7578,24.2708
0652,7.6125454545454545,54.5,19.113
0653,3.225,63.919,22.9802
0654,6.4,60.3625,21.5887
0655,6.233333333333333,60.4753,21.8053
0656,0.10350000000000001,61.6015,21.5567
0657,3.885,61.6122,21.4657
0658,5.773333333333333,61.66,21.4048
0659,5.050000000000001,61.6687,21.4768
0660,6.015,61.701,21.3423
0661,8.522857142857143,61.726,21.4417
0661,8.522857142857143,57.9982,19.8788
0662,9.272571428571428,61.7927,21.2902
0662,9.272571428571428,57.3122,20.0762
0663,9.0676,61.8748,21.4433
0663,9.0676,57.312,20.076
0664,8.473105263157894,61.8283,21.3998
0664,8.473105263157894,56.6337,19.5848
0665,8.2695,60.3585,21.4215
0665,8.2695,55.5553,18.4002
0666,9.088388888888888,59.8052,21.3418
0666,9.088388888888888,55.25,15.984
0667,10.2764375,60.3085,21.2465
0667,10.2764375,55.383,15.3337
0668,8.558625,60.0023,23.1122
0668,8.558625,54.9712,14.0988
0669,8.997384615384615,59.9922,23.9262
0669,8.997384615384615,55.0158,13.3007
0670,5.8,59.9865,24.2892
0671,6.3,59.9118,23.057
0672,5.75,60.0102,24.1312
0673,5.984999999999999,61.5052,21.378
0674,5.8933333333333335,61.5503,21.4548
0675,6.026,61.5785,21.3165
0676,5.973333333333334,61.4245,21.4273
0677,5.859999999999999,61.5263,21.5003
0678,5.6,59.983,24.4617
0679,5.72,59.9875,24.012
0680,5.9399999999999995,59.9972,22.9237
0681,9.557615384615385,60.0502,22.23
0681,9.557615384615385,55.6173,14.8672
0682,7.8495,60.1365,22.3535
0682,7.8495,57.1172,17.6687
0683,8.249545454545455,60.3143,22.5058
0683,8.249545454545455,58.017,17.9845
0684,7.104117647058823,60.254,22.4273
0684,7.104117647058823,58.9362,19.1622
0685,6.672857142857143,60.3787,22.5992
0685,6.672857142857143,59.8465,24.8375
0686,7.259181818181818,65.5338,25.0962
0686,7.259181818181818,59.4835,22.8965
0687,8.436111111111112,60.403,26.9512
0687,8.436111111111112,58.8822,20.3272
0688,7.037857142857143,60.4483,26.964
0688,7.037857142857143,58.932,19.1595
0689,8.64,60.468,26.9038
0689,8.64,58.5937,18.2363
0690,8.463846153846154,60.4795,26.9568
0690,8.463846153846154,58.5937,18.2363
0691,8.30952380952381,60.1955,24.8485
0691,8.30952380952381,58.0167,17.9843
0692,8.664761904761905,61.1273,21.4232
0692,8.664761904761905,57.998,19.8788
0693,10.334814814814814,61.2322,21.575
0693,10.334814814814814,57.3122,20.0762
0694,8.7716666666666665,60.434,27.3873
0694,8.7716666666666665,57.3122,20.0762
0695,9.098066666666666,63.231,22.0223
0695,9.098066666666666,56.6338,19.5855
0696,7.9898,60.2092,22.0102
0696,7.9898,55.5553,18.4002
0697,8.1565,60.1905,22.1682
0697,8.1565,57.1175,17.6692
0698,7.1124,60.1168,21.6715
0698,7.1124,56.3708,16.2018
0699,10.979416666666667,60.2252,21.7883
0699,10.979416666666667,55.25,15.9842
0700,9.764416666666667,60.2002,21.5382
0700,9.764416666666667,55.3833,15.3338
0701,9.082636363636365,60.3002,21.7465
0701,9.082636363636365,55.6173,14.8673
0702,7.7805,60.1807,25.6398
0702,7.7805,54.9712,14.0985
0703,7.488733333333333,60.1875,25.364
0703,7.488733333333333,55.0158,13.301
0704,5.4,62.3408,21.3243
0705,5.016666666666667,60.3887,27.6552
0706,6.625,60.0943,21.3982
0707,3.4,62.2008,21.402
0708,4.6,60.3753,26.8952
0709,2.27,60.406,26.4913
0710,4.43,60.435,26.8022
0711,2.23,60.4472,26.6237
0712,4.69,60.272,26.6302
0713,5.585714285714285,60.2503,27.247
0714,5.113333333333333,60.1962,25.1985
0715,5.32,60.195,25.0838
0717,5.7825,61.128,21.3708
0718,5.8175,61.1505,21.2463
0719,6.420381818181818,59.7768,23.2628
0720,3.87,60.1958,24.9938
0721,5.05,60.2382,25.9792
0722,4.75,60.2978,25.7817
0723,5.05,60.2972,25.9163
0724,4.5,60.464,26.7468
0725,4.2,60.5422,27.015
0726,5.06,60.4052,26.8725
0727,3.2,63.4687,22.343
0728,5.875,61.2282,21.447
0729,5.956666666666667,61.2515,21.5053
0730,5.8774999999999995,61.2813,21.4343
0731,2.8,63.5888,22.4395
0732,6.2,60.0297,22.7982
0733,6.3,59.8935,22.7667
0734,5.85,60.0692,22.9677
0735,6.25,59.8868,22.45
0736,4.35,60.437,27.1335
0737,4.555,60.4932,27.1417
0738,4.355,60.5143,27.1538
0740,3.1475,63.8782,22.989
0741,3.105,63.9612,22.9282
0742,3.1399999999999997,63.9023,23.1205
0743,3.19,63.9102,22.83
0745,2.675,65.1338,24.5962
0746,2.475,65.2505,25.1628
0747,2.3,65.3497,25.2162
0748,2.5,65.3837,24.8962
0750,4.87,60.3772,26.3637
0751,4.944,60.3638,26.33
0752,6.45,60.3085,21.2465
0753,6.233333333333333,60.2557,21.9533
0754,6,60.5757,21.7892
0755,6.2,60.54,21.7182
0756,6.1,60.5917,21.7577
0757,6.24,60.4843,21.596800000000002
0758,6.1,60.6095,21.8113
0760,5.725,59.9203,23.3322
0761,4.35,60.022,23.4745
0762,4.1,59.9685,23.4028
0766,5.3774999999999995,60.1343,24.855
0771,5.586666666666667,60.0167,24.585
0772,6.325,60.3625,21.5887
0773,6.1,60.4753,21.8053
0775,5.1499999999999995,62.9852,21.033
0777,4.6,62.8957,21.3942
0778,6.0775,60.7842,21.3145
0779,6.164,60.7867,21.203
0785,3.2,64.218,23.6748
0786,3.2,64.3505,23.8462
0787,5.2,60.3025,26.0667
0788,5.15,60.3907,26.1245
0789,7,59.7737,23.2617
0790,5.3,60.2673,26.0415
0791,2.1,63.231,22.0223
0792,6.84,59.9377,21.658
0793,3.44,63.4042,21.9897
0795,5.32,60.4052,26.8725
0796,4.94,60.434,27.3873
0797,3.4,63.2732,21.9372
0798,5.3,60.3887,27.6552
0799,5.742857142857143,60.2503,27.247
0801,3.1,63.7208,22.6768
0802,3.1,63.74,22.5525
0803,3.81,65.6832,24.2432
0804,2.3,65.599,24.9148
0805,2.25,65.6193,24.3477
0806,2.3249999999999997,65.6397,24.4937
0807,2.4,65.6077,24.5235
0808,2.375,65.5933,24.747
0809,6.300000000000001,60.672,21.3188
0810,2.2,65.651,24.8652
0811,3.125,63.919,22.9802
0812,6.42,60.5952,21.0943
0813,6.4,60.5915,21.4335
0814,3.95,60.5492,27.7552
0815,4.525,60.473,27.7205
0816,4.699999999999999,60.4667,27.52
0817,6.55,60.4835,21.1965
0821,4.96,60.403,26.9512
0822,4.455,60.4483,26.964
0823,4.734999999999999,60.4932,27.1417
0824,4.57,60.5143,27.1538
0827,5.966666666666667,60.1807,25.6398
0828,5.914285714285715,60.1875,25.364
0829,2.775,65.1338,24.5962
0830,5.5,60.0352,24.3213
0831,5.4,60.0708,24.3627
0832,4.2,60.5552,27.2148
0833,6.233333333333333,59.9875,24.012
0839,5.85,60.0807,25.1223
0840,5.925,60.0102,24.1312
0841,3.2,63.577,22.4035
0842,3.3249999999999997,63.6492,22.4345
0843,3.2,63.74,22.5525
0844,6.9,59.791,22.296
0845,6.9,59.7737,23.2617
0846,3.3,63.3337,22.3128
0847,3.3666666666666667,63.4598,21.754
0848,6.333333333333333,60.2557,21.9533
0849,3.1,63.9612,22.9282
0850,3.1500000000000004,63.9103,23.103
0851,3.1,63.74,22.5525
0856,2.4,65.6077,24.5235
0857,2,65.651,24.8652
0858,2.375,65.5933,24.747
0859,2.3249999999999997,65.6397,24.4937
0860,2.3249999999999997,65.599,24.9148
0861,2.335,65.6193,24.3477
0862,5.7,61.982,21.3145
0863,5.1,62.735,21.1645
0864,5.54,61.9912,21.2253
0869,3.54,63.453,21.4997
0870,3.9499999999999997,63.3503,21.5295
0871,5.825,60.0102,24.1312
0872,5.3428571428571425,60.2503,27.247
0873,4.75,60.3887,27.6552
0879,5.0200000000000005,60.3437,26.5903
0880,2.1500000000000004,65.3497,25.2162
0881,1.3466666666666667,65.6832,24.2432
0882,2.425,65.2505,25.1628
0883,2.58,65.3837,24.8962
0884,3.15,63.8782,22.989
0885,3.0599999999999996,63.9612,22.9282
0886,2.9,63.9023,23.1205
0887,3.1,63.9102,22.83
0888,2.925,65.1338,24.5962
0889,3.1,63.919,22.9802
0890,3.38,63.4042,21.9897
0891,5.9,60.5952,21.0943
0892,4.64,60.437,27.1335
0893,4.575,60.4932,27.1417
0894,4.41,60.5143,27.1538
0895,5.25,60.1962,25.1985
0896,5.09,60.195,25.0838
0900,2.105,60.1958,24.9938
0908,4.8100000000000005,60.403,26.9512
0909,3.58,60.4483,26.964
0910,0.55,60.468,26.9038
0911,3.15,60.4795,26.9568
