Station,mean_doxy,lat,lon
0553,5.724,54.7953,13.0597
0553,5.724,59.8868,22.45
0554,6.46,54.86,13.277
0554,6.46,60.3085,21.3965
0555,5.005714285714286,54.923,13.497
0555,5.005714285714286,60.1905,22.1682
0556,5.32,54.923,13.497
0556,5.32,60.3887,27.6552
0557,5.4879999999999995,54.923,13.497
0557,5.4879999999999995,60.434,27.3873
0558,6.62,55.0248,13.6055
0558,6.62,60.2252,21.7883
0559,6.53,55.068,13.81
0559,6.53,60.3002,21.7465
0560,6.778,55.063,13.9867
0560,6.778,62.523,21.0312
0561,6.405,54.9998,14.082
0561,6.405,65.5933,24.747
0562,6.458,54.9998,14.082
0562,6.458,65.6397,24.4937
0563,5.7675,54.8808,13.8578
0563,5.7675,62.3408,21.3243
0564,6.37,54.8035,13.957
0564,6.37,65.599,24.9148
0565,6.245,54.0842,14.1468
0565,6.245,65.651,24.8652
0566,5.245,54.612,14.0413
0566,5.245,62.735,21.1645
0567,6.085,54.6332,14.282
0567,6.085,63.3503,21.5295
0568,4.46,55.1667,14.25
0568,4.46,60.2092,22.0102
0569,6.665,55.4048,14.534
0569,6.665,61.982,21.3145
0570,7.373333333333333,55.4668,14.7168
0570,7.373333333333333,61.9912,21.2253
0571,6.365,55.3837,15.331
0571,6.365,62.2008,21.402
0572,6.254,55.1605,15.6608
0572,6.254,60.0102,24.1312
0573,4.769230769230769,55.25,15.9823
0573,4.769230769230769,65.732,24.323
0574,6.51,55.25,15.9823
0574,6.51,65.6077,24.5235
0575,6.335,55.25,15.9823
0575,6.335,65.6193,24.3477
0576,5.45,55.2168,17.066
0576,5.45,65.6832,24.2432
0577,6.685,55.3265,18.2513
0577,6.685,62.9852,21.033
0578,6.468,55.5493,18.4002
0578,6.468,63.067,20.7962
0579,6.42875,55.5493,18.4002
0579,6.42875,62.943,21.266
057a,7.868965517241379,59.45,24.7883
0580,5.458888888888889,56.6313,19.5825
0580,5.458888888888889,62.9745,21.1087
0581,5.4475,57.0708,19.8302
0581,5.4475,65.7203,24.203
0582,4.423333333333334,57.3195,20.0497
0582,4.423333333333334,65.7578,24.2708
0583,5.253076923076923,57.3195,20.0497
0583,5.253076923076923,65.1338,24.5962
0584,6.718,57.3195,20.0497
0584,6.718,63.231,22.0223
0585,6.2299999999999995,57.3195,20.0497
0585,6.2299999999999995,59.8555,23.2653
0586,6.381666666666667,57.3195,20.0497
0586,6.381666666666667,59.856,23.2632
0587,6.1775,57.3195,20.0497
0587,6.1775,59.9203,23.3322
0588,4.587142857142857,57.6165,20.1665
0588,4.587142857142857,60.022,23.4745
0589,4.8566666666666665,57.9995,19.9
0589,4.8566666666666665,59.9685,23.4028
0590,5.923333333333333,57.9995,19.9
0590,5.923333333333333,63.3337,22.3128
0591,5.78,58.4412,20.333
0591,5.78,59.7737,23.2617
0592,5.658333333333333,58.5848,18.2355
0592,5.658333333333333,60.0807,25.1223
0593,5.744,58.5848,18.2355
0593,5.744,60.3468,23.0425
0594,6.57,58.5848,18.2355
0594,6.57,60.3787,22.5992
0595,5.949999999999999,58.5848,18.2355
0595,5.949999999999999,60.1958,24.9938
0596,5.823,58.0002,17.9998
0596,5.823,60.4052,26.8725
0597,5.164166666666667,57.7167,17.3668
0597,5.164166666666667,63.275,21.1078
0597,5.164166666666667,59.8383,24.8383
0598,4.818333333333333,57.1158,17.6687
0598,4.818333333333333,59.8915,23.6825
0598,4.818333333333333,59.8467,24.838
0599,5.504444444444444,55.2505,15.9843
0599,5.504444444444444,60.4667,27.52
0599,5.504444444444444,59.4835,22.8968
0600,6.125,55.2505,15.9843
0600,6.125,59.8908,23.4463
0600,6.125,58.9355,19.1638
0601,5.798333333333333,55.2505,15.9843
0601,5.798333333333333,63.2937,21.3045
0601,5.798333333333333,58.0168,17.9845
0602,4.7507142857142854,54.9243,13.501
0602,4.7507142857142854,59.8947,23.6065
0602,4.7507142857142854,57.1172,17.669
0603,5.935714285714286,54.9243,13.501
0603,5.935714285714286,59.9337,23.5772
0603,5.935714285714286,56.3708,16.2022
0604,5.004166666666666,60.5492,27.7552
0604,5.004166666666666,55.6173,14.8673
0606,5.914999999999999,63.2282,21.6755
0607,4.211666666666667,59.9143,23.7515
0608,4.755833333333333,59.9515,23.813
0608,4.755833333333333,55.0158,13.301
0609,4.975454545454546,59.9457,23.9583
0609,4.975454545454546,54.9725,14.0982
0610,4.745,60.2002,21.5382
0610,4.745,55.383,15.3338
0611,5.167058823529412,60.2557,21.9533
0611,5.167058823529412,55.25,15.9845
0612,5.52,60.1168,21.6715
0612,5.52,55.554,18.3995
0613,5.29,60.0943,21.3982
0613,5.29,56.6333,19.5847
0614,3.9356,60.1807,25.6398
0614,3.9356,57.3122,20.0762
0615,3.86,60.1875,25.364
0615,3.86,57.3122,20.0762
0616,5.307142857142857,59.9377,21.658
0616,5.307142857142857,57.998,19.8788
0617,5.576666666666666,60.0545,24.4673
0618,5.296666666666667,60.0167,24.585
0619,7.035,62.9852,21.033
0620,6.65,63.4042,21.9897
0621,5.845,60.672,21.3188
0622,5.768,60.5952,21.0943
0623,5.32,60.4835,21.1965
0625,5.81,60.5915,21.4335
0628,4.99,60.3122,22.0458
0629,4.97,60.3777,22.1023
0630,4.62,60.4395,22.0907
0631,4.2525,60.4462,22.072
0632,5.884285714285714,60.4873,21.969
0632,5.884285714285714,54.581,18.79
0633,6.714,65.6193,24.3477
0633,6.714,54.666,18.833
0634,7.148571428571429,60.6095,21.8113
0634,7.148571428571429,54.883,18.37
0635,7.035,60.54,21.7182
0635,7.035,54.875,18.083
0636,6.915,60.5917,21.7577
0636,6.915,54.833,17.535
0637,7.1025,60.5757,21.7892
0637,7.1025,54.633,16.8
0638,7.696,63.74,22.5525
0638,7.696,54.066,14.25
0639,8.084,60.4418,21.6715
0639,8.084,54.066,14.691
0640,7.5375,64.663,24.3937
0640,7.5375,54.256,15.533
0641,6.168461538461538,60.4843,21.596800000000002
0641,6.168461538461538,54.45,15.983
0642,6.7153846153846155,64.673,24.3732
0642,6.7153846153846155,54.617,15.537
0643,7.352222222222222,65.5933,24.747
0643,7.352222222222222,54.925,16.45
0644,6.110625,65.6397,24.4937
0644,6.110625,55.216,16.04
0645,6.16625,65.732,24.323
0645,6.16625,55.216,17.066
0646,6.045714285714285,60.3602,22.3202
0646,6.045714285714285,55.291,18
0647,6.182666666666667,60.422,22.1742
0647,6.182666666666667,55.555,18.4
0648,6.346666666666667,60.7842,21.3145
0648,6.346666666666667,55.35,19.066
0649,5.599444444444445,60.8095,21.3793
0649,5.599444444444445,54.833,19.333
0650,5.599375,60.3845,22.1978
0650,5.599375,54.651,19.293
0651,7.183333333333334,65.7203,24.203
0651,7.183333333333334,54.408,19.441
0652,6.951538461538461,65.7578,24.2708
0652,6.951538461538461,54.5,19.113
0653,7.297499999999999,63.919,22.9802
0654,5.075,60.3625,21.5887
0655,4.036666666666667,60.4753,21.8053
0656,6.58,61.6015,21.5567
0657,6.65,61.6122,21.4657
0658,7.093333333333334,61.66,21.4048
0659,6.72,61.6687,21.4768
0660,6.965,61.701,21.3423
0661,6.200714285714286,61.726,21.4417
0661,6.200714285714286,57.9982,19.8788
0662,4.393157894736842,61.7927,21.2902
0662,4.393157894736842,57.3122,20.0762
0663,7.21,61.8748,21.4433
0663,7.21,57.312,20.076
0664,5.16235294117647,61.8283,21.3998
0664,5.16235294117647,56.6337,19.5848
0665,5.454166666666667,60.3585,21.4215
0665,5.454166666666667,55.5553,18.4002
0666,5.031666666666666,59.8052,21.3418
0666,5.031666666666666,55.25,15.984
0667,4.923571428571429,60.3085,21.2465
0667,4.923571428571429,55.383,15.3337
0668,5.048666666666667,60.0023,23.1122
0668,5.048666666666667,54.9712,14.0988
0669,6.176363636363637,59.9922,23.9262
0669,6.176363636363637,55.0158,13.3007
0670,4.491666666666667,59.9865,24.2892
0671,4.382,59.9118,23.057
0672,5.0225,60.0102,24.1312
0673,7.385,61.5052,21.378
0674,7.163333333333333,61.5503,21.4548
0675,7.084,61.5785,21.3165
0676,7.14,61.4245,21.4273
0677,6.86,61.5263,21.5003
0678,5.576666666666666,59.983,24.4617
0679,4.9,59.9875,24.012
0680,4.088,59.9972,22.9237
0681,5.1461538461538465,60.0502,22.23
0681,5.1461538461538465,55.6173,14.8672
0682,5.273571428571429,60.1365,22.3535
0682,5.273571428571429,57.1172,17.6687
0683,5.377857142857143,60.3143,22.5058
0683,5.377857142857143,58.017,17.9845
0684,4.368,60.254,22.4273
0684,4.368,58.9362,19.1622
0685,3.99,60.3787,22.5992
0685,3.99,59.8465,24.8375
0686,7.35,65.5338,25.0962
0686,7.35,59.4835,22.8965
0687,5.890714285714286,60.403,26.9512
0687,5.890714285714286,58.8822,20.3272
0688,5.5825,60.4483,26.964
0688,5.5825,58.932,19.1595
0689,6.198333333333333,60.468,26.9038
0689,6.198333333333333,58.5937,18.2363
0690,5.4366666666666665,60.4795,26.9568
0690,5.4366666666666665,58.5937,18.2363
0691,5.997272727272727,60.1955,24.8485
0691,5.997272727272727,58.0167,17.9843
0692,6.283846153846154,61.1273,21.4232
0692,6.283846153846154,57.998,19.8788
0693,4.326666666666667,61.2322,21.575
0693,4.326666666666667,57.3122,20.0762
0694,4.928,60.434,27.3873
0694,4.928,57.3122,20.0762
0695,4.380714285714285,63.231,22.0223
0695,4.380714285714285,56.6338,19.5855
0696,4.7930769230769235,60.2092,22.0102
0696,4.7930769230769235,55.5553,18.4002
0697,6.593333333333334,60.1905,22.1682
0697,6.593333333333334,57.1175,17.6692
0698,7.584,60.1168,21.6715
0698,7.584,56.3708,16.2018
0699,5.035454545454545,60.2252,21.7883
0699,5.035454545454545,55.25,15.9842
0700,6.11,60.2002,21.5382
0700,6.11,55.3833,15.3338
0701,5.341818181818182,60.3002,21.7465
0701,5.341818181818182,55.6173,14.8673
0702,5.533571428571428,60.1807,25.6398
0702,5.533571428571428,54.9712,14.0985
0703,5.93,60.1875,25.364
0703,5.93,55.0158,13.301
0704,5.880000000000001,62.3408,21.3243
0705,4.993333333333333,60.3887,27.6552
0706,5.5825,60.0943,21.3982
0707,6.65,62.2008,21.402
0708,6.23,60.3753,26.8952
0709,6.16,60.406,26.4913
0710,6.93,60.435,26.8022
0711,6.02,60.4472,26.6237
0712,6.09,60.272,26.6302
0713,4.44,60.2503,27.247
0714,5.623333333333333,60.1962,25.1985
0715,5.845,60.195,25.0838
0716,1.68,60.3158,21.953
0717,6.8775,61.128,21.3708
0718,6.9825,61.1505,21.2463
0719,4.997272727272727,59.7768,23.2628
0720,6.335000000000001,60.1958,24.9938
0721,4.48,60.2382,25.9792
0722,5.845,60.2978,25.7817
0723,3.605,60.2972,25.9163
0724,5.88,60.464,26.7468
0725,5.6,60.5422,27.015
0726,4.802,60.4052,26.8725
0727,6.6850000000000005,63.4687,22.343
0728,6.65,61.2282,21.447
0729,6.8133333333333335,61.2515,21.5053
0730,6.79,61.2813,21.4343
0731,6.055,63.5888,22.4395
0732,4.736666666666666,60.0297,22.7982
0733,5.04,59.8935,22.7667
0734,4.9,60.0692,22.9677
0735,4.725,59.8868,22.45
0736,6.37,60.437,27.1335
0737,5.355,60.4932,27.1417
0738,5.903333333333333,60.5143,27.1538
0739,0.69,60.3435,21.9558
0740,6.7725,63.8782,22.989
0741,6.9475,63.9612,22.9282
0742,7.07,63.9023,23.1205
0743,6.706,63.9102,22.83
0745,7.245,65.1338,24.5962
0746,6.51,65.2505,25.1628
0747,6.615,65.3497,25.2162
0748,6.832,65.3837,24.8962
0750,4.316666666666666,60.3772,26.3637
0751,4.438,60.3638,26.33
0752,5.32,60.3085,21.2465
0753,5.121666666666666,60.2557,21.9533
0754,5.915,60.5757,21.7892
0755,5.81,60.54,21.7182
0756,5.74,60.5917,21.7577
0757,4.5360000000000005,60.4843,21.596800000000002
0758,5.984999999999999,60.6095,21.8113
0760,4.8125,59.9203,23.3322
0761,3.9433333333333334,60.022,23.4745
0762,5.845,59.9685,23.4028
0763,6.02,60.5525,27.7552
0764,4.9,60.473,27.7205
0765,4.445,60.5283,27.765
0766,5.775,60.1343,24.855
0767,5.355,60.751,21.4168
0768,4.386666666666667,60.7842,21.3145
0769,3.955,60.7935,21.3605
0770,3.966666666666667,60.8095,21.3793
0771,6.113333333333333,60.0167,24.585
0772,4.9875,60.3625,21.5887
0773,5.926666666666667,60.4753,21.8053
0775,6.1425,62.9852,21.033
0777,6.02,62.8957,21.3942
0778,6.02,60.7842,21.3145
0779,5.362,60.7867,21.203
0784,5.25,60.3787,22.5992
0785,6.755,64.218,23.6748
0786,6.895,64.3505,23.8462
0787,4.573333333333333,60.3025,26.0667
0788,4.865,60.3907,26.1245
0789,5.261666666666667,59.7737,23.2617
0790,5.1625,60.2673,26.0415
0791,5.95,63.231,22.0223
0792,5.46,59.9377,21.658
0793,6.314,63.4042,21.9897
0795,4.732,60.4052,26.8725
0796,4.928,60.434,27.3873
0797,5.985,63.2732,21.9372
0798,4.678333333333334,60.3887,27.6552
0799,4.42,60.2503,27.247
0800,5.984999999999999,60.1552,22.5562
0801,6.265000000000001,63.7208,22.6768
0802,6.405,63.74,22.5525
0809,5.005,60.672,21.3188
0810,6.825,65.651,24.8652
0811,6.51,63.919,22.9802
0812,5.95,60.5952,21.0943
0813,5.880000000000001,60.5915,21.4335
0814,5.8100000000000005,60.5492,27.7552
0815,6.3175,60.473,27.7205
0816,5.67,60.4667,27.52
0817,4.795,60.4835,21.1965
0819,2.24,60.1252,22.0717
0820,6.743333333333333,65.7203,24.203
0821,5.4775,60.403,26.9512
0822,5.145,60.4483,26.964
0823,4.865,60.4932,27.1417
0824,5.133333333333333,60.5143,27.1538
0825,5.6,60.3085,21.3965
0827,5.343333333333334,60.1807,25.6398
0828,4.66,60.1875,25.364
0829,6.6850000000000005,65.1338,24.5962
0830,5.4775,60.0352,24.3213
0831,4.876666666666667,60.0708,24.3627
0832,8.05,60.5552,27.2148
0833,4.655,59.9875,24.012
0834,6.65,64.673,24.3732
0835,4.9,60.395,26.6598
0836,4.2875000000000005,60.289,22.8735
0837,6.3,60.3468,23.0425
0838,6.3,62.3697,21.2745
0839,6.06,60.0807,25.1223
0840,5.3725000000000005,60.0102,24.1312
0841,6.755,63.577,22.4035
0842,6.79,63.6492,22.4345
0843,6.7725,63.74,22.5525
0844,6.09,59.791,22.296
0845,5.903333333333333,59.7737,23.2617
0846,6.953333333333333,63.3337,22.3128
0847,6.2299999999999995,63.4598,21.754
0848,4.704,60.2557,21.9533
0849,6.79,63.9612,22.9282
0850,6.51,63.9103,23.103
0852,6.44,60.5497,21.3208
0853,5.81,60.7842,21.3145
0854,2.3566666666666665,60.8095,21.3793
0855,4.69,60.596,21.1863
0856,6.825,65.6077,24.5235
0857,6.545,65.651,24.8652
0858,6.825,65.5933,24.747
0859,6.720000000000001,65.6397,24.4937
0860,6.6850000000000005,65.599,24.9148
0861,6.8075,65.6193,24.3477
0862,5.95,61.982,21.3145
0863,6.3,62.735,21.1645
0864,6.23,61.9912,21.2253
0867,5.88,61.0257,21.2875
0869,6.09,63.453,21.4997
0870,6.1075,63.3503,21.5295
0871,4.7075,60.0102,24.1312
0872,4.68,60.2503,27.247
0873,5.203333333333333,60.3887,27.6552
0874,6.6850000000000005,65.5338,25.0962
0879,5.502,60.3437,26.5903
0880,6.965,65.3497,25.2162
0881,6.72,65.6832,24.2432
0882,6.702500000000001,65.2505,25.1628
0883,6.79,65.3837,24.8962
0888,6.825,65.1338,24.5962
0889,6.335,63.919,22.9802
0890,6.202,63.4042,21.9897
0891,6.034,60.5952,21.0943
0892,5.95,60.437,27.1335
0893,5.075,60.4932,27.1417
0894,5.81,60.5143,27.1538
0895,6.37,60.1962,25.1985
0896,5.6,60.195,25.0838
0897,6.16,61.128,21.3708
0898,6.23,61.1505,21.2463
0899,6.696666666666666,65.7203,24.203
0900,7.209999999999999,60.1958,24.9938
0908,5.4775,60.403,26.9512
0909,5.25,60.4483,26.964
0910,5.67,60.468,26.9038
0911,5.319999999999999,60.4795,26.9568
0912,6.615,60.1343,24.855
0913,5.984999999999999,61.1273,21.4232
0914,5.93,60.0807,25.1223
0915,6.65,62.943,21.266
0916,6.755000000000001,62.9745,21.1087
0917,5.936,63.067,20.7962
0918,6.4925,62.9852,21.033
0919,6.6850000000000005,63.2282,21.6755
0920,6.58,63.2937,21.3045
0921,6.65,63.275,21.1078
0922,5.471666666666667,59.7737,23.2617
0926,6.405,60.8095,21.3793
0927,6.37,64.218,23.6748
0928,6.5275,64.3505,23.8462
0930,5.086666666666667,60.1807,25.6398
0931,5.24,60.1875,25.364
0932,6.58,64.673,24.3732
0933,6.3,60.3753,26.8952
0934,6.16,60.406,26.4913
0935,5.88,60.435,26.8022
0936,6.44,60.4472,26.6237
0937,6.02,60.272,26.6302
0939,5.681666666666667,60.3887,27.6552
0940,5.88,60.5492,27.7552
0941,4.9,60.434,27.3873
0942,5.53,60.4667,27.52
0943,6.078333333333333,59.8052,21.3418
0944,5.95,60.4052,26.8725
0945,4.9,60.2503,27.247
0946,5.5649999999999995,60.3772,26.3637
0947,5.285,60.3638,26.33
0948,6.65,60.1955,24.8485
0951,6.6850000000000005,63.4002,21.1462
0952,6.5275,62.523,21.0312
0957,6.79,60.7842,21.3145
0958,6.696666666666666,60.8095,21.3793
0959,6.44,62.2008,21.402
0961,7.466666666666667,65.7203,24.203
0962,5.191666666666666,60.2557,21.9533
0962,5.191666666666666,65.8588,13.1742
0963,8.4,62.8957,21.3942
0964,7.35,62.9852,21.033
0965,7.21,62.3408,21.3243
0966,7.373333333333333,60.1962,25.1985
0967,7.21,60.195,25.0838
0968,6.37,59.9203,23.3322
0969,3.8383333333333334,60.022,23.4745
0970,6.195,59.9685,23.4028
0971,3.5933333333333333,60.3777,22.1023
0972,5.845000000000001,60.4395,22.0907
0973,4.2175,60.4462,22.072
0974,6.702500000000001,60.4873,21.969
0975,7,65.1338,24.5962
0976,7.09,60.0807,25.1223
0977,7.4725,63.919,22.9802
0978,6.608,60.5952,21.0943
0979,5.28,60.2503,27.247
0980,5.705,60.3887,27.6552
0981,7.63,63.4687,22.343
0982,7.734999999999999,63.5888,22.4395
0983,6.566,60.434,27.3873
0984,8.4,64.673,24.3732
0986,6.9825,60.1343,24.855
0987,8.166666666666668,64.663,24.3937
0988,3.5,60.3122,22.0458
0989,6.09,60.3602,22.3202
0990,5.81,60.422,22.1742
0991,6.626666666666667,60.0167,24.585
0992,7.42,63.2732,21.9372
0993,6.72,63.231,22.0223
0994,7.322,63.4042,21.9897
0997,7.42,60.1958,24.9938
0B-1,7.621428571428572,56.04,21.05
0E50,6.963181818181818,59.67,25.75
0E80,5.892903225806451,59.7167,25.7083
0J56,7.1575,56.03,20.83
0K18,7.082631578947368,55.77,20.89
0K21,6.957037037037037,58.2167,24.3083
0K22,6.918095238095238,55.74,21.05
0K23,6.8975,55.72,21.06
0K32,7.077692307692308,55.56,21.08
0K41,7.423333333333334,55.31,20.96
0KS5,7.2457142857142856,58.717,23.1005
0KS7,7.35,58.6575,22.6677
0KS8,6.791428571428572,58.7,22.9187
0N-6,6.623333333333333,55.4,20.7
0N12,7.462571428571429,59.5833,27.45
0V15,6.4479999999999995,58.8167,23.2167
0V35,5.894705882352941,58.5833,23.4667
1001,6.23,60.751,21.4168
1002,7.07,60.7842,21.3145
1003,7.56,60.7935,21.3605
1004,6.323333333333333,60.8095,21.3793
1005,6.953333333333333,60.0102,24.1312
1007,7.5600000000000005,61.6015,21.5567
1008,7.21,61.6122,21.4657
1009,7.163333333333333,61.66,21.4048
1010,7.525,60.1955,24.8485
1011,5.88,60.7867,21.203
1012,6.902,60.4843,21.596800000000002
1013,7.35,60.54,21.7182
1014,7.84,60.5757,21.7892
1015,7.595,60.6095,21.8113
1016,7.385,60.5917,21.7577
1017,5.506666666666667,60.3143,22.5058
1018,6.86,60.254,22.4273
1019,6.195,60.3787,22.5992
1020,7.140000000000001,61.6687,21.4768
1021,6.965,61.701,21.3423
1022,7.245,61.726,21.4417
1023,7.093333333333334,61.7927,21.2902
1024,7.303333333333334,61.8283,21.3998
1025,6.859999999999999,60.3772,26.3637
1026,7,60.3638,26.33
1027,5.483333333333333,60.1807,25.6398
1028,6.59,60.1875,25.364
1029,6.953333333333333,59.7737,23.2617
1030,6.8425,61.5052,21.378
1031,7.116666666666666,61.5503,21.4548
1032,6.8180000000000005,61.5785,21.3165
1033,7.21,61.4245,21.4273
1034,7.326666666666666,61.5263,21.5003
1035,7.175,60.403,26.9512
1036,7.140000000000001,60.4483,26.964
1037,7,60.4932,27.1417
1038,7,60.5143,27.1538
1039,6.58,61.128,21.3708
1040,6.79,61.1505,21.2463
1042,6.9825,61.1273,21.4232
1043,8.866666666666667,65.7203,24.203
1044,7.140000000000001,61.2282,21.447
1045,7.14,61.2515,21.5053
1046,7.1925,61.2813,21.4343
1047,4.6,60.289,22.8735
1048,6.055,60.3468,23.0425
1053,9.1,65.7203,24.203
1054,8.866666666666667,64.673,24.3732
1055,8.1725,62.9852,21.033
1057,7.49,60.7842,21.3145
1058,7.046666666666667,60.8095,21.3793
1059,7.1499999999999995,60.0807,25.1223
1060,8.190000000000001,60.1958,24.9938
1061,7.6475,60.1343,24.855
1062,7.256666666666667,60.0167,24.585
1063,8.82,60.1955,24.8485
1064,6.069999999999999,60.2503,27.247
1065,6.743333333333333,60.3887,27.6552
1066,7.756,60.434,27.3873
1067,7.443333333333333,59.7737,23.2617
1068,7.863333333333333,60.1962,25.1985
1069,8.19,60.195,25.0838
1074,7.875,60.403,26.9512
1075,8.05,60.4483,26.964
1076,8.225,60.4932,27.1417
1077,8.633333333333333,60.5143,27.1538
1078,8.26,60.7842,21.3145
1079,7.536666666666667,60.8095,21.3793
5001,7.930000000000001,65.7298,22.4467
5002,7.48,65.8075,22.375
5003,9.075,65.7302,22.4467
5052,7.62,60.1367,18.9083
5053,7.85,60.1367,18.9083
5054,8.63,60.1367,18.9083
5055,8.61,60.1367,18.9083
5056,8.43,60.1367,18.9083
5057,8.11,60.1367,18.9083
5058,7.15,60.1367,18.9083
5059,6.47,60.1367,18.9083
5060,6.16,60.1367,18.9083
5061,7.64,60.1367,18.9083
5062,7.53,60.1367,18.9083
64A2,6.86,55.8,20.71
7901,8.86,63.4987,19.8212
